Model Number,Name,Coast Appliances Price,Home Depot Price,Lowes Price,Trail Appliaces Price
UMV1422US                     ,Frigidaire - 1.4 cu. Ft Over the range Microwave in Stainless                                       ,644.98,0,0,0
NK30K7000WS                   ,Samsung - 30 Inch 600 CFM Wall Mount and Chimney Range Vent in Stainless                            ,1344.98,1345,0,0
B36CT81SNS                    ,Bosch - 35.625 Inch 20.8 cu. ft French Door Refrigerator in Stainless                               ,6499.96,0,0,0
WOS31ES0JS                    ,Whirlpool - 5 cu. ft Single Wall Oven in Stainless                                                  ,1945.98,1945,0,0
DV50K7500EV                   ,Samsung - 7.5 cu. Ft  Electric Dryer in Black Stainless                                             ,1749.96,0,0,0
NV51K7770DG                   ,Samsung - 10.2 cu. ft Double Wall Oven in Black Stainless                                           ,5144.98,5145,0,0
NK36N7000US                   ,Samsung - 36 Inch 600 CFM Under Cabinet Range Vent in Stainless                                     ,1244.98,0,0,0
NZ30K6330RS                   ,Samsung - 30 inch wide Electric Cooktop in Stainless Steel                                          ,1444.98,1445,0,0
YWFC315S0JS                   ,Whirlpool - 4.8 cu. ft  Electric Range in Stainless                                                 ,944.99,945,0,0
HIB82651UC                    ,Bosch - 42.1 Inch 600 CFM Island Range Vent in Stainless                                            ,3294.99,3244,3295,0
SHEM53Z22C                    ,Bosch - 46 dBA Built In Dishwasher in White                                                         ,1049.96,0,0,0
WTG86400UC                    ,Bosch - 4 cu. Ft  Electric Dryer in White                                                           ,1649.96,0,0,0
YWMC30516HW                   ,Whirlpool - 1.6 cu. Ft  Counter top Microwave in White                                              ,279.98,0,0,0
WOS72EC0HV                    ,Whirlpool - 5.0 cu. ft Single Wall Oven in Black Stainless                                          ,2595.98,0,2595,0
KECC056RBL                    ,KitchenAid - 16.56 inch wide Electric Cooktop in Black                                              ,1295.98,1295,0,0
HCB50651UC                    ,Bosch - 30 Inch 600 CFM Wall Mount and Chimney Range Vent in Stainless                              ,1944.99,1894,1945,0
KFGC500JAV                    ,KitchenAid - 4.1 cu. ft  Gas Range in Green                                                         ,5345.98,0,0,0
WTW7120HC                     ,Whirlpool - 6.1 cu. Ft  Top Load Washer in Grey                                                     ,1145.98,1145,0,0
B30IR900SP                    ,Bosch - 29.8 Inch 16.8 cu. ft None Refrigerator in Panel Ready                                      ,10599.96,0,0,0
KDTE204KBL                    ,KitchenAid - 39 dBA Built In Dishwasher in Black                                                    ,1295.98,0,0,0
WDF330PAHS                    ,Whirlpool - 55 dBA Built In Dishwasher in Stainless                                                 ,644.99,0,0,0
YKMHP519ES                    ,KitchenAid - 1.9 cu. Ft  Over the range Microwave in Stainless                                      ,1545.98,1545,1545,0
KVWB406DSS                    ,KitchenAid - 36 Inch 400 CFM Wall Mount and Chimney Range Vent in Stainless                         ,1545.98,1545,1545,0
WCE55US4HB                    ,Whirlpool - 24 inch wide Electric Cooktop in Black                                                  ,1245.98,1245,0,0
KDTM604KPS                    ,KitchenAid - 44 dBA Built In Dishwasher in Stainless                                                ,1695.98,1695,1695,0
WFG775H0HZ                    ,Whirlpool - 5.8 cu. ft  Gas Range in Stainless                                                      ,1645.98,0,1645,0
WTW5000DW                     ,Whirlpool - 5 cu. Ft  Top Load Washer in White                                                      ,745.98,0,0,0
DLEX7250W                     ,LG - 7.3 cu. Ft  Electric Dryer in White                                                            ,1044.98,0,0,0
KXU2836JSS                    ,KitchenAid - 36 Inch 250 CFM Under Cabinet Range Vent in Stainless                                  ,1945.98,0,0,0
KFGC500JYP                    ,KitchenAid - 4.1 cu. ft  Gas Range in Yellow                                                        ,5345.98,0,5345,0
KOST100ESS                    ,KitchenAid - 5 cu. ft Single Wall Oven in Stainless                                                 ,3045.98,3045,0,0
WVW57UC6FS                    ,Whirlpool - 36 Inch 400 CFM Wall Mount and Chimney Range Vent in Stainless                          ,995.98,995,0,0
DLE7100W                      ,LG - 7.3 cu. Ft  Electric Dryer in White                                                            ,799.98,0,0,0
WDT750SAKW                    ,Whirlpool - 47 dBA Built In Dishwasher in White                                                     ,995.98,0,0,0
H 7770 BM                     ,Miele - 1.52 cu. ft Speed Wall Oven in Stainless                                                    ,5949,0,0,0
WOD51EC0HS                    ,Whirlpool - 10 cu. ft Double Wall Oven in Stainless                                                 ,3495.98,3495,3495,0
YWED560LHW                    ,Whirlpool - 7.4 cu. Ft  Electric Dryer in White                                                     ,1145.98,1145,0,0
WRF532SNHW                    ,Whirlpool - 32.6 Inch 22.1 cu. ft French Door Refrigerator in White                                 ,2545.98,0,2425,0
LRFXS2503S                    ,LG - 32.8 Inch 24.5 cu. ft French Door Refrigerator in Stainless                                    ,2694.99,2695,2695,0
NIT5460UC                     ,Bosch - 24 inch wide Induction Cooktop in Black                                                     ,2394.99,2344,0,0
WVU57UC6FS                    ,Whirlpool - 36 Inch 585 CFM Under Cabinet Range Vent in Stainless                                   ,715.98,0,0,0
DUH30252UC                    ,Bosch - 30 Inch 400 CFM Under Cabinet Range Vent in Stainless                                       ,725.99,630,0,0
WW22K6800AX                   ,Samsung - 2.6 cu. Ft  Front Load Washer in Grey                                                     ,1094.98,0,0,0
WRF535SWHZ                    ,Whirlpool - 35.63 Inch 25.2 cu. ft French Door Refrigerator in Stainless                            ,2394.99,0,2395,0
WCG97US0HS                    ,Whirlpool - 30 inch wide Gas Cooktop in Stainless Steel                                             ,1395.98,1395,1395,0
DW80J3020US                   ,Samsung - 50 dBA Built In Dishwasher in Stainless                                                   ,694.99,695,0,0
UMH50008HS                    ,Maytag - 0.8 cu. Ft Over the range Microwave in Stainless                                           ,1545.98,1545,1545,0
WT7300CV                      ,LG - 5.8 cu. Ft  Top Load Washer in Stainless                                                       ,1094.96,0,0,0
YWED6620HW                    ,Whirlpool - 7.4 cu. Ft  Electric Dryer in White                                                     ,1145.98,0,0,0
MDB4949SHZ                    ,Maytag - 50 dBA Built In Dishwasher in Stainless                                                    ,899.96,0,0,0
YWFE745H0FH                   ,Whirlpool - 6.4 cu. ft Electric Range in White                                                      ,1295.98,0,0,0
KDPM354GPS                    ,KitchenAid - 44 dBA Built In Dishwasher in Stainless                                                ,1649.96,0,0,0
HIIP057C                      ,Bosch - 4.6 cu. ft  Induction Range in Stainless                                                    ,5094.99,0,0,0
YWFE745H0FS                   ,Whirlpool - 6.4 cu. ft Electric Range in Stainless                                                  ,1345.98,1294,0,0
HCP30E52UC                    ,Bosch - 30 Inch 300 CFM Wall Mount and Chimney Range Vent in Stainless                              ,1794.99,1744,1795,0
CFMV1645TS                    ,Frigidaire - 1.6 cu. Ft  Over the range Microwave in Stainless Steel                                ,429.96,0,0,0
YKMLS311HBS                   ,KitchenAid - 1.1 cu. Ft  Over the range Microwave in Black Stainless                                ,1075.98,0,0,0
FFGF3054TS                    ,Frigidaire Gallery - 5 cu. ft Gas Range in Stainless                                                ,1044.98,1044,0,0
WOS51EC0HS                    ,Whirlpool - 5.0 cu. ft Single Wall Oven in Stainless Steel                                          ,2095.98,2095,2095,0
YKSEG700EBS                   ,KitchenAid - 6.4 cu. ft Electric Range in Black Stainless                                           ,2795.98,0,2795,0
MHW8630HC                     ,Maytag - 5.8 cu. Ft  Front Load Washer in Grey                                                      ,1495.98,1495,1495,0
B30IB900SP                    ,Bosch - 29.8 Inch 16 cu. ft Bottom Mount Refrigerator in Panel Ready                                ,11899.96,0,0,0
HCP34E52UC                    ,Bosch - 24 Inch 300 CFM Wall Mount and Chimney Range Vent in Stainless                              ,1694.99,0,1695,0
SHV89PW73N                    ,Bosch - 39 dBA Built In Dishwasher in Panel Ready                                                   ,2694.99,0,0,0
YKSDB900ESS                   ,KitchenAid - 7.1 cu. ft Dual Fuel Range in Stainless                                                ,3494.99,3495,3495,0
WDT750SAKV                    ,Whirlpool - 47 dBA Built In Dishwasher in Black Stainless                                           ,1095.98,0,0,0
